
Récapitulatif de mes puissances atteintes en W

Date et heure de relève par le distributeur;Puissance atteinte (W);Nature de la donnée
10:30:00;404;Réelle
10:00:00;632;Réelle
09:30:00;594;Réelle
09:00:00;910;Réelle
08:30:00;544;Réelle
08:00:00;408;Réelle
07:30:00;1114;Réelle
07:00:00;242;Réelle
06:30:00;250;Réelle
06:00:00;242;Réelle
05:30:00;244;Réelle
05:00:00;350;Réelle
04:30:00;294;Réelle
04:00:00;288;Réelle
03:30:00;262;Réelle
03:00:00;260;Réelle
02:30:00;238;Réelle
02:00:00;344;Réelle
01:30:00;2778;Réelle
01:00:00;1120;Réelle
00:30:00;334;Réelle

10/07/2020;;
00:00:00;324;Réelle
23:30:00;340;Réelle
23:00:00;302;Réelle
22:30:00;412;Réelle
22:00:00;946;Réelle
21:30:00;300;Réelle
21:00:00;340;Réelle
20:30:00;306;Réelle
20:00:00;256;Réelle
19:30:00;280;Réelle
19:00:00;268;Réelle
18:30:00;194;Réelle
18:00:00;204;Réelle
17:30:00;152;Réelle
17:00:00;196;Réelle
16:30:00;164;Réelle
16:00:00;156;Réelle
15:30:00;144;Réelle
15:00:00;142;Réelle
14:30:00;278;Réelle
14:00:00;250;Réelle
13:30:00;1786;Réelle
13:00:00;2710;Réelle
12:30:00;1070;Réelle
12:00:00;198;Réelle
11:30:00;162;Réelle
11:00:00;148;Réelle
10:30:00;224;Réelle
10:00:00;270;Réelle
09:30:00;672;Réelle
09:00:00;498;Réelle
08:30:00;620;Réelle
08:00:00;674;Réelle
07:30:00;828;Réelle
07:00:00;138;Réelle
06:30:00;138;Réelle
06:00:00;142;Réelle
05:30:00;128;Réelle
05:00:00;152;Réelle
04:30:00;128;Réelle
04:00:00;152;Réelle
03:30:00;176;Réelle
03:00:00;136;Réelle
02:30:00;140;Réelle
02:00:00;146;Réelle
01:30:00;2318;Réelle
01:00:00;1002;Réelle
00:30:00;162;Réelle

09/07/2020;;
00:00:00;216;Réelle
23:30:00;220;Réelle
23:00:00;326;Réelle
22:30:00;308;Réelle
22:00:00;742;Réelle
21:30:00;688;Réelle
21:00:00;1544;Réelle
20:30:00;252;Réelle
20:00:00;422;Réelle
19:30:00;264;Réelle
19:00:00;266;Réelle
18:30:00;298;Réelle
18:00:00;290;Réelle
17:30:00;270;Réelle
17:00:00;336;Réelle
16:30:00;360;Réelle
16:00:00;436;Réelle
15:30:00;428;Réelle
15:00:00;454;Réelle
14:30:00;2050;Réelle
14:00:00;546;Réelle
13:30:00;2108;Réelle
13:00:00;2858;Réelle
12:30:00;2146;Réelle
12:00:00;492;Réelle
11:30:00;398;Réelle
11:00:00;412;Réelle
10:30:00;486;Réelle
10:00:00;482;Réelle
09:30:00;610;Réelle
09:00:00;462;Réelle
08:30:00;622;Réelle
08:00:00;988;Réelle
07:30:00;532;Réelle
07:00:00;514;Réelle
06:30:00;514;Réelle
06:00:00;494;Réelle
05:30:00;498;Réelle
05:00:00;540;Réelle
04:30:00;704;Réelle
04:00:00;652;Réelle
03:30:00;632;Réelle
03:00:00;648;Réelle
02:30:00;864;Réelle
02:00:00;1336;Réelle
01:30:00;3100;Réelle
01:00:00;1350;Réelle
00:30:00;504;Réelle

08/07/2020;;
00:00:00;584;Réelle
23:30:00;696;Réelle
23:00:00;748;Réelle
22:30:00;930;Réelle
22:00:00;1016;Réelle
21:30:00;534;Réelle
21:00:00;558;Réelle
20:30:00;572;Réelle
20:00:00;524;Réelle
19:30:00;532;Réelle
19:00:00;486;Réelle
18:30:00;474;Réelle
18:00:00;386;Réelle
17:30:00;404;Réelle
17:00:00;424;Réelle
16:30:00;476;Réelle
16:00:00;550;Réelle
15:30:00;558;Réelle
15:00:00;1550;Réelle
14:30:00;2286;Réelle
14:00:00;1886;Réelle
13:30:00;4486;Réelle
13:00:00;3582;Réelle
12:30:00;1434;Réelle
12:00:00;478;Réelle
11:30:00;504;Réelle
11:00:00;598;Réelle
10:30:00;470;Réelle
10:00:00;448;Réelle
09:30:00;832;Réelle
09:00:00;486;Réelle
08:30:00;554;Réelle
08:00:00;896;Réelle
07:30:00;1076;Réelle
07:00:00;230;Réelle
06:30:00;294;Réelle
06:00:00;292;Réelle
05:30:00;250;Réelle
05:00:00;274;Réelle
04:30:00;224;Réelle
04:00:00;246;Réelle
03:30:00;1684;Réelle
03:00:00;326;Réelle
02:30:00;168;Réelle
02:00:00;134;Réelle
01:30:00;2338;Réelle
01:00:00;1058;Réelle
00:30:00;164;Réelle

07/07/2020;;
00:00:00;170;Réelle
23:30:00;182;Réelle
23:00:00;224;Réelle
22:30:00;302;Réelle
22:00:00;644;Réelle
21:30:00;226;Réelle
21:00:00;844;Réelle
20:30:00;534;Réelle
20:00:00;1614;Réelle
19:30:00;222;Réelle
19:00:00;184;Réelle
18:30:00;166;Réelle
18:00:00;182;Réelle
17:30:00;310;Réelle
17:00:00;186;Réelle
16:30:00;234;Réelle
16:00:00;234;Réelle
15:30:00;232;Réelle
15:00:00;228;Réelle
14:30:00;266;Réelle
14:00:00;204;Réelle
13:30:00;1328;Réelle
13:00:00;2970;Réelle
12:30:00;1378;Réelle
12:00:00;296;Réelle
11:30:00;264;Réelle
11:00:00;356;Réelle
10:30:00;514;Réelle
10:00:00;424;Réelle
09:30:00;426;Réelle
09:00:00;506;Réelle
08:30:00;500;Réelle
08:00:00;1074;Réelle
07:30:00;532;Réelle
07:00:00;176;Réelle
06:30:00;188;Réelle
06:00:00;184;Réelle
05:30:00;168;Réelle
05:00:00;162;Réelle
04:30:00;158;Réelle
04:00:00;208;Réelle
03:30:00;186;Réelle
03:00:00;144;Réelle
02:30:00;166;Réelle
02:00:00;154;Réelle
01:30:00;2588;Réelle
01:00:00;998;Réelle
00:30:00;154;Réelle

06/07/2020;;
00:00:00;206;Réelle
23:30:00;202;Réelle
23:00:00;348;Réelle
22:30:00;450;Réelle
22:00:00;808;Réelle
21:30:00;372;Réelle
21:00:00;316;Réelle
20:30:00;316;Réelle
20:00:00;338;Réelle
19:30:00;246;Réelle
19:00:00;268;Réelle
18:30:00;306;Réelle
18:00:00;316;Réelle
17:30:00;314;Réelle
17:00:00;374;Réelle
16:30:00;244;Réelle
16:00:00;278;Réelle
15:30:00;236;Réelle
15:00:00;282;Réelle
14:30:00;706;Réelle
14:00:00;1360;Réelle
13:30:00;2664;Réelle
13:00:00;3116;Réelle
12:30:00;2014;Réelle
12:00:00;372;Réelle
11:30:00;234;Réelle
11:00:00;318;Réelle
10:30:00;350;Réelle
10:00:00;368;Réelle
09:30:00;658;Réelle
09:00:00;502;Réelle
08:30:00;602;Réelle
08:00:00;850;Réelle
07:30:00;508;Réelle
07:00:00;482;Réelle
06:30:00;450;Réelle
06:00:00;570;Réelle
05:30:00;560;Réelle
05:00:00;574;Réelle
04:30:00;684;Réelle
04:00:00;594;Réelle
03:30:00;872;Réelle
03:00:00;1124;Réelle
02:30:00;364;Réelle
02:00:00;358;Réelle
01:30:00;2550;Réelle
01:00:00;1188;Réelle
00:30:00;316;Réelle

05/07/2020;;
00:00:00;354;Réelle
23:30:00;308;Réelle
23:00:00;310;Réelle
22:30:00;384;Réelle
22:00:00;768;Réelle
21:30:00;342;Réelle
21:00:00;1086;Réelle
20:30:00;1468;Réelle
20:00:00;186;Réelle
19:30:00;236;Réelle
19:00:00;200;Réelle
18:30:00;340;Réelle
18:00:00;320;Réelle
17:30:00;158;Réelle
17:00:00;158;Réelle
16:30:00;160;Réelle
16:00:00;276;Réelle
15:30:00;148;Réelle
15:00:00;156;Réelle
14:30:00;230;Réelle
14:00:00;880;Réelle
13:30:00;2738;Réelle
13:00:00;2602;Réelle
12:30:00;1016;Réelle
12:00:00;214;Réelle
11:30:00;804;Réelle
11:00:00;1436;Réelle
10:30:00;278;Réelle
10:00:00;922;Réelle
09:30:00;944;Réelle
09:00:00;1038;Réelle
08:30:00;562;Réelle
08:00:00;184;Réelle
07:30:00;262;Réelle
07:00:00;302;Réelle
06:30:00;136;Réelle
06:00:00;146;Réelle
05:30:00;114;Réelle
05:00:00;140;Réelle
04:30:00;150;Réelle
04:00:00;160;Réelle
03:30:00;136;Réelle
03:00:00;132;Réelle
02:30:00;132;Réelle
02:00:00;326;Réelle
01:30:00;2632;Réelle
01:00:00;992;Réelle
00:30:00;206;Réelle

04/07/2020;;
00:00:00;270;Réelle
23:30:00;254;Réelle
23:00:00;354;Réelle
22:30:00;490;Réelle
22:00:00;804;Réelle
21:30:00;318;Réelle
21:00:00;430;Réelle
20:30:00;368;Réelle
20:00:00;246;Réelle
19:30:00;270;Réelle
19:00:00;254;Réelle
18:30:00;216;Réelle
18:00:00;178;Réelle
17:30:00;352;Réelle
17:00:00;338;Réelle
16:30:00;354;Réelle
16:00:00;352;Réelle
15:30:00;368;Réelle
15:00:00;346;Réelle
14:30:00;362;Réelle
14:00:00;196;Réelle
13:30:00;1068;Réelle
13:00:00;2732;Réelle
12:30:00;1022;Réelle
12:00:00;434;Réelle
11:30:00;2582;Réelle
11:00:00;568;Réelle
10:30:00;452;Réelle
10:00:00;380;Réelle
09:30:00;334;Réelle
09:00:00;606;Réelle
08:30:00;600;Réelle
08:00:00;338;Réelle
07:30:00;162;Réelle
07:00:00;134;Réelle
06:30:00;244;Réelle
06:00:00;244;Réelle
05:30:00;238;Réelle
05:00:00;330;Réelle
04:30:00;340;Réelle
04:00:00;730;Réelle
03:30:00;764;Réelle
03:00:00;138;Réelle
02:30:00;122;Réelle
02:00:00;704;Réelle
01:30:00;2668;Réelle
01:00:00;968;Réelle
00:30:00;178;Réelle

03/07/2020;;
00:00:00;134;Réelle
23:30:00;152;Réelle
23:00:00;218;Réelle
22:30:00;314;Réelle
22:00:00;668;Réelle
21:30:00;228;Réelle
21:00:00;158;Réelle
20:30:00;158;Réelle
20:00:00;176;Réelle
19:30:00;448;Réelle
19:00:00;550;Réelle
18:30:00;152;Réelle
18:00:00;152;Réelle
17:30:00;146;Réelle
17:00:00;184;Réelle
16:30:00;134;Réelle
16:00:00;204;Réelle
15:30:00;190;Réelle
15:00:00;186;Réelle
14:30:00;260;Réelle
14:00:00;446;Réelle
13:30:00;2520;Réelle
13:00:00;3112;Réelle
12:30:00;1564;Réelle
12:00:00;206;Réelle
11:30:00;190;Réelle
11:00:00;202;Réelle
10:30:00;278;Réelle
10:00:00;198;Réelle
09:30:00;260;Réelle
09:00:00;164;Réelle
08:30:00;364;Réelle
08:00:00;746;Réelle
07:30:00;764;Réelle
07:00:00;116;Réelle
06:30:00;136;Réelle
06:00:00;126;Réelle
05:30:00;120;Réelle
05:00:00;132;Réelle
04:30:00;130;Réelle
04:00:00;128;Réelle
03:30:00;772;Réelle
03:00:00;212;Réelle
02:30:00;666;Réelle
02:00:00;3192;Réelle
01:30:00;2624;Réelle
01:00:00;982;Réelle
00:30:00;136;Réelle

02/07/2020;;
00:00:00;256;Réelle
23:30:00;286;Réelle
23:00:00;240;Réelle
22:30:00;306;Réelle
22:00:00;612;Réelle
21:30:00;186;Réelle
21:00:00;266;Réelle
20:30:00;204;Réelle
20:00:00;1042;Réelle
19:30:00;1110;Réelle
19:00:00;170;Réelle
18:30:00;158;Réelle
18:00:00;170;Réelle
17:30:00;160;Réelle
17:00:00;214;Réelle
16:30:00;216;Réelle
16:00:00;296;Réelle
15:30:00;192;Réelle
15:00:00;232;Réelle
14:30:00;238;Réelle
14:00:00;200;Réelle
13:30:00;1804;Réelle
13:00:00;2650;Réelle
12:30:00;1396;Réelle
12:00:00;968;Réelle
11:30:00;224;Réelle
11:00:00;184;Réelle
10:30:00;240;Réelle
10:00:00;422;Réelle
09:30:00;260;Réelle
09:00:00;276;Réelle
08:30:00;450;Réelle
08:00:00;520;Réelle
07:30:00;646;Réelle
07:00:00;124;Réelle
06:30:00;134;Réelle
06:00:00;130;Réelle
05:30:00;138;Réelle
05:00:00;166;Réelle
04:30:00;134;Réelle
04:00:00;122;Réelle
03:30:00;134;Réelle
03:00:00;132;Réelle
02:30:00;130;Réelle
02:00:00;162;Réelle
01:30:00;2448;Réelle
01:00:00;952;Réelle
00:30:00;160;Réelle

01/07/2020;;
00:00:00;166;Réelle
23:30:00;258;Réelle
23:00:00;250;Réelle
22:30:00;260;Réelle
22:00:00;466;Réelle
21:30:00;202;Réelle
21:00:00;282;Réelle
20:30:00;220;Réelle
20:00:00;188;Réelle
19:30:00;1328;Réelle
19:00:00;712;Réelle
18:30:00;178;Réelle
18:00:00;206;Réelle
17:30:00;210;Réelle
17:00:00;266;Réelle
16:30:00;192;Réelle
16:00:00;202;Réelle
15:30:00;204;Réelle
15:00:00;206;Réelle
14:30:00;204;Réelle
14:00:00;168;Réelle
13:30:00;1914;Réelle
13:00:00;2702;Réelle
12:30:00;1682;Réelle
12:00:00;1318;Réelle
11:30:00;1164;Réelle
11:00:00;396;Réelle
10:30:00;422;Réelle
10:00:00;394;Réelle
09:30:00;348;Réelle
09:00:00;254;Réelle
08:30:00;644;Réelle
08:00:00;574;Réelle
07:30:00;632;Réelle
07:00:00;154;Réelle
06:30:00;132;Réelle
06:00:00;132;Réelle
05:30:00;144;Réelle
05:00:00;116;Réelle
04:30:00;194;Réelle
04:00:00;132;Réelle
03:30:00;132;Réelle
03:00:00;134;Réelle
02:30:00;138;Réelle
02:00:00;636;Réelle
01:30:00;2618;Réelle
01:00:00;986;Réelle
00:30:00;136;Réelle

30/06/2020;;
00:00:00;164;Réelle
23:30:00;218;Réelle
23:00:00;268;Réelle
22:30:00;388;Réelle
22:00:00;730;Réelle
21:30:00;302;Réelle
21:00:00;488;Réelle
20:30:00;268;Réelle
20:00:00;304;Réelle
19:30:00;316;Réelle
19:00:00;242;Réelle
18:30:00;242;Réelle
18:00:00;250;Réelle
17:30:00;442;Réelle
17:00:00;238;Réelle
16:30:00;194;Réelle
16:00:00;204;Réelle
15:30:00;226;Réelle
15:00:00;412;Réelle
14:30:00;274;Réelle
14:00:00;202;Réelle
13:30:00;1868;Réelle
13:00:00;2636;Réelle
12:30:00;1018;Réelle
12:00:00;218;Réelle
11:30:00;186;Réelle
11:00:00;284;Réelle
10:30:00;198;Réelle
10:00:00;202;Réelle
09:30:00;300;Réelle
09:00:00;226;Réelle
08:30:00;230;Réelle
08:00:00;1024;Réelle
07:30:00;134;Réelle
07:00:00;132;Réelle
06:30:00;120;Réelle
06:00:00;130;Réelle
05:30:00;176;Réelle
05:00:00;114;Réelle
04:30:00;140;Réelle
04:00:00;124;Réelle
03:30:00;126;Réelle
03:00:00;126;Réelle
02:30:00;172;Réelle
02:00:00;120;Réelle
01:30:00;1762;Réelle
01:00:00;978;Réelle
00:30:00;132;Réelle

29/06/2020;;
00:00:00;168;Réelle
23:30:00;156;Réelle
23:00:00;252;Réelle
22:30:00;240;Réelle
22:00:00;594;Réelle
21:30:00;204;Réelle
21:00:00;168;Réelle
20:30:00;190;Réelle
20:00:00;208;Réelle
19:30:00;180;Réelle
19:00:00;144;Réelle
18:30:00;154;Réelle
18:00:00;136;Réelle
17:30:00;148;Réelle
17:00:00;162;Réelle
16:30:00;160;Réelle
16:00:00;140;Réelle
15:30:00;156;Réelle
15:00:00;234;Réelle
14:30:00;444;Réelle
14:00:00;1368;Réelle
13:30:00;2270;Réelle
13:00:00;2864;Réelle
12:30:00;1154;Réelle
12:00:00;138;Réelle
11:30:00;130;Réelle
11:00:00;118;Réelle
10:30:00;198;Réelle
10:00:00;194;Réelle
09:30:00;308;Réelle
09:00:00;134;Réelle
08:30:00;146;Réelle
08:00:00;542;Réelle
07:30:00;118;Réelle
07:00:00;140;Réelle
06:30:00;152;Réelle
06:00:00;134;Réelle
05:30:00;128;Réelle
05:00:00;144;Réelle
04:30:00;120;Réelle
04:00:00;136;Réelle
03:30:00;134;Réelle
03:00:00;132;Réelle
02:30:00;136;Réelle
02:00:00;166;Réelle
01:30:00;2288;Réelle
01:00:00;966;Réelle
00:30:00;140;Réelle

28/06/2020;;
00:00:00;176;Réelle
23:30:00;210;Réelle
23:00:00;248;Réelle
22:30:00;294;Réelle
22:00:00;540;Réelle
21:30:00;158;Réelle
21:00:00;176;Réelle
20:30:00;284;Réelle
20:00:00;412;Réelle
19:30:00;180;Réelle
19:00:00;184;Réelle
18:30:00;132;Réelle
18:00:00;146;Réelle
17:30:00;134;Réelle
17:00:00;142;Réelle
16:30:00;148;Réelle
16:00:00;124;Réelle
15:30:00;234;Réelle
15:00:00;138;Réelle
14:30:00;276;Réelle
14:00:00;1534;Réelle
13:30:00;1174;Réelle
13:00:00;2702;Réelle
12:30:00;1268;Réelle
12:00:00;810;Réelle
11:30:00;232;Réelle
11:00:00;216;Réelle
10:30:00;220;Réelle
10:00:00;266;Réelle
09:30:00;286;Réelle
09:00:00;458;Réelle
08:30:00;216;Réelle
08:00:00;216;Réelle
07:30:00;148;Réelle
07:00:00;152;Réelle
06:30:00;132;Réelle
06:00:00;136;Réelle
05:30:00;132;Réelle
05:00:00;126;Réelle
04:30:00;134;Réelle
04:00:00;162;Réelle
03:30:00;144;Réelle
03:00:00;126;Réelle
02:30:00;138;Réelle
02:00:00;132;Réelle
01:30:00;2096;Réelle
01:00:00;968;Réelle
00:30:00;142;Réelle

27/06/2020;;
00:00:00;152;Réelle
23:30:00;210;Réelle
23:00:00;214;Réelle
22:30:00;244;Réelle
22:00:00;390;Réelle
21:30:00;184;Réelle
21:00:00;182;Réelle
20:30:00;174;Réelle
20:00:00;266;Réelle
19:30:00;312;Réelle
19:00:00;1524;Réelle
18:30:00;170;Réelle
18:00:00;174;Réelle
17:30:00;172;Réelle
17:00:00;148;Réelle
16:30:00;150;Réelle
16:00:00;198;Réelle
15:30:00;168;Réelle
15:00:00;138;Réelle
14:30:00;1308;Réelle
14:00:00;608;Réelle
13:30:00;2040;Réelle
13:00:00;2650;Réelle
12:30:00;1558;Réelle
12:00:00;1454;Réelle
11:30:00;154;Réelle
11:00:00;624;Réelle
10:30:00;160;Réelle
10:00:00;134;Réelle
09:30:00;162;Réelle
09:00:00;334;Réelle
08:30:00;210;Réelle
08:00:00;240;Réelle
07:30:00;144;Réelle
07:00:00;128;Réelle
06:30:00;138;Réelle
06:00:00;122;Réelle
05:30:00;172;Réelle
05:00:00;202;Réelle
04:30:00;242;Réelle
04:00:00;228;Réelle
03:30:00;258;Réelle
03:00:00;272;Réelle
02:30:00;380;Réelle
02:00:00;1898;Réelle
01:30:00;2612;Réelle
01:00:00;964;Réelle
00:30:00;140;Réelle

26/06/2020;;
00:00:00;142;Réelle
23:30:00;134;Réelle
23:00:00;278;Réelle
22:30:00;314;Réelle
22:00:00;366;Réelle
21:30:00;180;Réelle
21:00:00;192;Réelle
20:30:00;514;Réelle
20:00:00;206;Réelle
19:30:00;228;Réelle
19:00:00;176;Réelle
18:30:00;164;Réelle
18:00:00;512;Réelle
17:30:00;148;Réelle
17:00:00;166;Réelle
16:30:00;162;Réelle
16:00:00;150;Réelle
15:30:00;192;Réelle
15:00:00;286;Réelle
14:30:00;274;Réelle
14:00:00;250;Réelle
13:30:00;876;Réelle
13:00:00;2626;Réelle
12:30:00;1018;Réelle
12:00:00;400;Réelle
11:30:00;234;Réelle
11:00:00;184;Réelle
10:30:00;148;Réelle
10:00:00;202;Réelle
09:30:00;170;Réelle
09:00:00;242;Réelle
08:30:00;318;Réelle
08:00:00;158;Réelle
07:30:00;154;Réelle
07:00:00;124;Réelle
06:30:00;178;Réelle
06:00:00;132;Réelle
05:30:00;150;Réelle
05:00:00;122;Réelle
04:30:00;156;Réelle
04:00:00;134;Réelle
03:30:00;142;Réelle
03:00:00;134;Réelle
02:30:00;152;Réelle
02:00:00;152;Réelle
01:30:00;2244;Réelle
01:00:00;1000;Réelle
00:30:00;134;Réelle

25/06/2020;;
00:00:00;154;Réelle
23:30:00;174;Réelle
23:00:00;168;Réelle
22:30:00;186;Réelle
22:00:00;208;Réelle
21:30:00;208;Réelle
21:00:00;272;Réelle
20:30:00;186;Réelle
20:00:00;178;Réelle
19:30:00;168;Réelle
19:00:00;216;Réelle
18:30:00;190;Réelle
18:00:00;138;Réelle
17:30:00;164;Réelle
17:00:00;186;Réelle
16:30:00;164;Réelle
16:00:00;152;Réelle
15:30:00;196;Réelle
15:00:00;448;Réelle
14:30:00;1528;Réelle
14:00:00;164;Réelle
13:30:00;794;Réelle
13:00:00;3146;Réelle
12:30:00;1028;Réelle
12:00:00;1444;Réelle
11:30:00;196;Réelle
11:00:00;278;Réelle
10:30:00;204;Réelle
10:00:00;182;Réelle
09:30:00;314;Réelle
09:00:00;138;Réelle
08:30:00;130;Réelle
08:00:00;242;Réelle
07:30:00;138;Réelle
07:00:00;138;Réelle
06:30:00;144;Réelle
06:00:00;150;Réelle
05:30:00;164;Réelle
05:00:00;152;Réelle
04:30:00;156;Réelle
04:00:00;148;Réelle
03:30:00;132;Réelle
03:00:00;160;Réelle
02:30:00;142;Réelle
02:00:00;748;Réelle
01:30:00;2654;Réelle
01:00:00;1016;Réelle
00:30:00;160;Réelle

24/06/2020;;
00:00:00;204;Réelle
23:30:00;196;Réelle
23:00:00;258;Réelle
22:30:00;286;Réelle
22:00:00;450;Réelle
21:30:00;322;Réelle
21:00:00;306;Réelle
20:30:00;232;Réelle
20:00:00;198;Réelle
19:30:00;210;Réelle
19:00:00;170;Réelle
18:30:00;136;Réelle
18:00:00;150;Réelle
17:30:00;168;Réelle
17:00:00;190;Réelle
16:30:00;140;Réelle
16:00:00;146;Réelle
15:30:00;210;Réelle
15:00:00;182;Réelle
14:30:00;184;Réelle
14:00:00;188;Réelle
13:30:00;1512;Réelle
13:00:00;2618;Réelle
12:30:00;1174;Réelle
12:00:00;756;Réelle
11:30:00;194;Réelle
11:00:00;206;Réelle
10:30:00;228;Réelle
10:00:00;154;Réelle
09:30:00;178;Réelle
09:00:00;252;Réelle
08:30:00;154;Réelle
08:00:00;444;Réelle
07:30:00;190;Réelle
07:00:00;144;Réelle
06:30:00;120;Réelle
06:00:00;142;Réelle
05:30:00;130;Réelle
05:00:00;144;Réelle
04:30:00;162;Réelle
04:00:00;1208;Réelle
03:30:00;210;Réelle
03:00:00;612;Réelle
02:30:00;482;Réelle
02:00:00;132;Réelle
01:30:00;2284;Réelle
01:00:00;982;Réelle
00:30:00;202;Réelle

23/06/2020;;
00:00:00;238;Réelle
23:30:00;240;Réelle
23:00:00;250;Réelle
22:30:00;258;Réelle
22:00:00;226;Réelle
21:30:00;264;Réelle
21:00:00;616;Réelle
20:30:00;264;Réelle
20:00:00;216;Réelle
19:30:00;172;Réelle
19:00:00;152;Réelle
18:30:00;150;Réelle
18:00:00;158;Réelle
17:30:00;230;Réelle
17:00:00;186;Réelle
16:30:00;188;Réelle
16:00:00;176;Réelle
15:30:00;224;Réelle
15:00:00;482;Réelle
14:30:00;180;Réelle
14:00:00;168;Réelle
13:30:00;1524;Réelle
13:00:00;2628;Réelle
12:30:00;1244;Réelle
12:00:00;470;Réelle
11:30:00;194;Réelle
11:00:00;212;Réelle
10:30:00;334;Réelle
10:00:00;352;Réelle
09:30:00;340;Réelle
09:00:00;418;Réelle
08:30:00;510;Réelle
08:00:00;678;Réelle
07:30:00;858;Réelle
07:00:00;150;Réelle
06:30:00;134;Réelle
06:00:00;134;Réelle
05:30:00;140;Réelle
05:00:00;124;Réelle
04:30:00;184;Réelle
04:00:00;134;Réelle
03:30:00;130;Réelle
03:00:00;136;Réelle
02:30:00;132;Réelle
02:00:00;144;Réelle
01:30:00;2640;Réelle
01:00:00;986;Réelle
00:30:00;136;Réelle

22/06/2020;;
00:00:00;140;Réelle
23:30:00;172;Réelle
23:00:00;246;Réelle
22:30:00;272;Réelle
22:00:00;606;Réelle
21:30:00;156;Réelle
21:00:00;236;Réelle
20:30:00;700;Réelle
20:00:00;188;Réelle
19:30:00;244;Réelle
19:00:00;206;Réelle
18:30:00;186;Réelle
18:00:00;174;Réelle
17:30:00;170;Réelle
17:00:00;168;Réelle
16:30:00;168;Réelle
16:00:00;216;Réelle
15:30:00;148;Réelle
15:00:00;150;Réelle
14:30:00;144;Réelle
14:00:00;156;Réelle
13:30:00;284;Réelle
13:00:00;2632;Réelle
12:30:00;2014;Réelle
12:00:00;706;Réelle
11:30:00;966;Réelle
11:00:00;566;Réelle
10:30:00;600;Réelle
10:00:00;524;Réelle
09:30:00;668;Réelle
09:00:00;332;Réelle
08:30:00;238;Réelle
08:00:00;552;Réelle
07:30:00;716;Réelle
07:00:00;146;Réelle
06:30:00;186;Réelle
06:00:00;116;Réelle
05:30:00;220;Réelle
05:00:00;230;Réelle
04:30:00;412;Réelle
04:00:00;1620;Réelle
03:30:00;200;Réelle
03:00:00;140;Réelle
02:30:00;162;Réelle
02:00:00;134;Réelle
01:30:00;2574;Réelle
01:00:00;980;Réelle
00:30:00;168;Réelle

21/06/2020;;
00:00:00;372;Réelle
23:30:00;452;Réelle
23:00:00;450;Réelle
22:30:00;438;Réelle
22:00:00;896;Réelle
21:30:00;282;Réelle
21:00:00;342;Réelle
20:30:00;370;Réelle
20:00:00;386;Réelle
19:30:00;448;Réelle
19:00:00;278;Réelle
18:30:00;992;Réelle
18:00:00;1480;Réelle
17:30:00;1990;Réelle
17:00:00;2102;Réelle
16:30:00;1846;Réelle
16:00:00;300;Réelle
15:30:00;292;Réelle
15:00:00;476;Réelle
14:30:00;438;Réelle
14:00:00;936;Réelle
13:30:00;3226;Réelle
13:00:00;2748;Réelle
12:30:00;1788;Réelle
12:00:00;1912;Réelle
11:30:00;840;Réelle
11:00:00;220;Réelle
10:30:00;268;Réelle
10:00:00;354;Réelle
09:30:00;430;Réelle
09:00:00;738;Réelle
08:30:00;634;Réelle
08:00:00;160;Réelle
07:30:00;282;Réelle
07:00:00;114;Réelle
06:30:00;170;Réelle
06:00:00;132;Réelle
05:30:00;144;Réelle
05:00:00;132;Réelle
04:30:00;122;Réelle
04:00:00;132;Réelle
03:30:00;116;Réelle
03:00:00;136;Réelle
02:30:00;166;Réelle
02:00:00;2020;Réelle
01:30:00;2650;Réelle
01:00:00;974;Réelle
00:30:00;136;Réelle

20/06/2020;;
00:00:00;120;Réelle
23:30:00;200;Réelle
23:00:00;210;Réelle
22:30:00;274;Réelle
22:00:00;722;Réelle
21:30:00;276;Réelle
21:00:00;206;Réelle
20:30:00;162;Réelle
20:00:00;448;Réelle
19:30:00;1346;Réelle
19:00:00;206;Réelle
18:30:00;200;Réelle
18:00:00;152;Réelle
17:30:00;194;Réelle
17:00:00;160;Réelle
16:30:00;1106;Réelle
16:00:00;1034;Réelle
15:30:00;1646;Réelle
15:00:00;198;Réelle
14:30:00;220;Réelle
14:00:00;294;Réelle
13:30:00;852;Réelle
13:00:00;2634;Réelle
12:30:00;1462;Réelle
12:00:00;1298;Réelle
11:30:00;204;Réelle
11:00:00;438;Réelle
10:30:00;376;Réelle
10:00:00;614;Réelle
09:30:00;518;Réelle
09:00:00;860;Réelle
08:30:00;430;Réelle
08:00:00;318;Réelle
07:30:00;1056;Réelle
07:00:00;128;Réelle
06:30:00;118;Réelle
06:00:00;132;Réelle
05:30:00;124;Réelle
05:00:00;136;Réelle
04:30:00;158;Réelle
04:00:00;140;Réelle
03:30:00;130;Réelle
03:00:00;124;Réelle
02:30:00;224;Réelle
02:00:00;2572;Réelle
01:30:00;2840;Réelle
01:00:00;1230;Réelle
00:30:00;412;Réelle

19/06/2020;;
00:00:00;414;Réelle
23:30:00;400;Réelle
23:00:00;382;Réelle
22:30:00;378;Réelle
22:00:00;716;Réelle
21:30:00;352;Réelle
21:00:00;262;Réelle
20:30:00;318;Réelle
20:00:00;352;Réelle
19:30:00;352;Réelle
19:00:00;214;Réelle
18:30:00;214;Réelle
18:00:00;214;Réelle
17:30:00;282;Réelle
17:00:00;200;Réelle
16:30:00;222;Réelle
