
Recapitulatif de mes puissances atteintes en W

Date et heure de releve par le distributeur;Puissance atteinte (W);Nature de la donnee
06:00:00;338;Reelle
06:00:00;338;Reelle
05:30:00;328;Reelle
05:30:00;328;Reelle
05:00:00;356;Reelle
05:00:00;356;Reelle
04:30:00;430;Reelle
04:30:00;430;Reelle
04:00:00;438;Reelle
04:00:00;438;Reelle
03:30:00;1444;Reelle
03:30:00;1444;Reelle
03:00:00;2986;Reelle
03:00:00;2986;Reelle
02:30:00;1038;Reelle
02:30:00;1038;Reelle
02:00:00;326;Reelle
02:00:00;326;Reelle
01:30:00;338;Reelle
01:30:00;338;Reelle
01:00:00;334;Reelle
01:00:00;334;Reelle
00:30:00;340;Reelle
00:30:00;340;Reelle

23/04/2022;;
00:00:00;366;Reelle
23:30:00;458;Reelle
23:00:00;714;Reelle
22:30:00;890;Reelle
22:00:00;374;Reelle
21:30:00;52;Reelle
21:00:00;50;Reelle
20:30:00;42;Reelle
20:00:00;14;Reelle
19:30:00;972;Reelle
19:00:00;768;Reelle
18:30:00;40;Reelle
18:00:00;14;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
16:30:00;80;Reelle
16:00:00;26;Reelle
15:30:00;566;Reelle
15:00:00;84;Reelle
14:30:00;0;Reelle
14:00:00;56;Reelle
13:30:00;0;Reelle
13:00:00;0;Reelle
12:30:00;134;Reelle
12:00:00;114;Reelle
11:30:00;342;Reelle
11:00:00;382;Reelle
10:30:00;462;Reelle
10:00:00;402;Reelle
09:30:00;548;Reelle
09:00:00;814;Reelle
08:30:00;848;Reelle
08:00:00;386;Reelle
07:30:00;494;Reelle
07:00:00;344;Reelle
06:30:00;390;Reelle
06:00:00;414;Reelle
05:30:00;450;Reelle
05:00:00;552;Reelle
04:30:00;1098;Reelle
04:00:00;1552;Reelle
03:30:00;1576;Reelle
03:00:00;1610;Reelle
02:30:00;1088;Reelle
02:00:00;342;Reelle
01:30:00;328;Reelle
01:00:00;334;Reelle
00:30:00;354;Reelle

22/04/2022;;
00:00:00;362;Reelle
23:30:00;402;Reelle
23:00:00;602;Reelle
22:30:00;534;Reelle
22:00:00;52;Reelle
21:30:00;52;Reelle
21:00:00;50;Reelle
20:30:00;40;Reelle
20:00:00;130;Reelle
19:30:00;1684;Reelle
19:00:00;22;Reelle
18:30:00;0;Reelle
18:00:00;0;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
16:30:00;0;Reelle
16:00:00;2;Reelle
15:30:00;0;Reelle
15:00:00;0;Reelle
14:30:00;1832;Reelle
14:00:00;580;Reelle
13:30:00;64;Reelle
13:00:00;0;Reelle
12:30:00;0;Reelle
12:00:00;60;Reelle
11:30:00;390;Reelle
11:00:00;306;Reelle
10:30:00;394;Reelle
10:00:00;370;Reelle
09:30:00;374;Reelle
09:00:00;430;Reelle
08:30:00;640;Reelle
08:00:00;668;Reelle
07:30:00;1050;Reelle
07:00:00;448;Reelle
06:30:00;446;Reelle
06:00:00;322;Reelle
05:30:00;322;Reelle
05:00:00;430;Reelle
04:30:00;406;Reelle
04:00:00;340;Reelle
03:30:00;1098;Reelle
03:00:00;1598;Reelle
02:30:00;1062;Reelle
02:00:00;336;Reelle
01:30:00;334;Reelle
01:00:00;320;Reelle
00:30:00;350;Reelle

21/04/2022;;
00:00:00;352;Reelle
23:30:00;442;Reelle
23:00:00;52;Reelle
22:30:00;50;Reelle
22:00:00;52;Reelle
21:30:00;52;Reelle
21:00:00;44;Reelle
20:30:00;58;Reelle
20:00:00;28;Reelle
19:30:00;4;Reelle
19:00:00;2;Reelle
18:30:00;0;Reelle
18:00:00;0;Reelle
17:30:00;0;Reelle
17:00:00;0;Reelle
16:30:00;0;Reelle
16:00:00;0;Reelle
15:30:00;0;Reelle
15:00:00;0;Reelle
14:30:00;0;Reelle
14:00:00;0;Reelle
13:30:00;0;Reelle
13:00:00;0;Reelle
12:30:00;0;Reelle
12:00:00;154;Reelle
11:30:00;336;Reelle
11:00:00;392;Reelle
10:30:00;410;Reelle
10:00:00;384;Reelle
09:30:00;578;Reelle
09:00:00;454;Reelle
08:30:00;638;Reelle
08:00:00;626;Reelle
07:30:00;842;Reelle
07:00:00;440;Reelle
06:30:00;458;Reelle
06:00:00;330;Reelle
05:30:00;358;Reelle
05:00:00;362;Reelle
04:30:00;346;Reelle
04:00:00;336;Reelle
03:30:00;332;Reelle
03:00:00;344;Reelle
02:30:00;338;Reelle
02:00:00;1252;Reelle
01:30:00;1580;Reelle
01:00:00;566;Reelle
00:30:00;50;Reelle

20/04/2022;;
00:00:00;52;Reelle
23:30:00;52;Reelle
23:00:00;52;Reelle
22:30:00;50;Reelle
22:00:00;50;Reelle
21:30:00;52;Reelle
21:00:00;48;Reelle
20:30:00;1586;Reelle
20:00:00;200;Reelle
19:30:00;40;Reelle
19:00:00;544;Reelle
18:30:00;856;Reelle
18:00:00;906;Reelle
17:30:00;466;Reelle
17:00:00;274;Reelle
16:30:00;114;Reelle
16:00:00;94;Reelle
15:30:00;244;Reelle
15:00:00;128;Reelle
14:30:00;140;Reelle
14:00:00;108;Reelle
13:30:00;100;Reelle
13:00:00;192;Reelle
12:30:00;348;Reelle
12:00:00;100;Reelle
11:30:00;230;Reelle
11:00:00;426;Reelle
10:30:00;450;Reelle
10:00:00;522;Reelle
09:30:00;500;Reelle
09:00:00;714;Reelle
08:30:00;668;Reelle
08:00:00;738;Reelle
07:30:00;1026;Reelle
07:00:00;486;Reelle
06:30:00;490;Reelle
06:00:00;360;Reelle
05:30:00;364;Reelle
05:00:00;356;Reelle
04:30:00;346;Reelle
04:00:00;356;Reelle
03:30:00;452;Reelle
03:00:00;1616;Reelle
02:30:00;1602;Reelle
02:00:00;1598;Reelle
01:30:00;1286;Reelle
01:00:00;144;Reelle
00:30:00;146;Reelle

19/04/2022;;
00:00:00;136;Reelle
23:30:00;152;Reelle
23:00:00;228;Reelle
22:30:00;260;Reelle
22:00:00;242;Reelle
21:30:00;238;Reelle
21:00:00;260;Reelle
20:30:00;332;Reelle
20:00:00;354;Reelle
19:30:00;380;Reelle
19:00:00;554;Reelle
18:30:00;234;Reelle
18:00:00;204;Reelle
17:30:00;242;Reelle
17:00:00;216;Reelle
16:30:00;258;Reelle
16:00:00;216;Reelle
15:30:00;316;Reelle
15:00:00;202;Reelle
14:30:00;206;Reelle
14:00:00;176;Reelle
13:30:00;86;Reelle
13:00:00;150;Reelle
12:30:00;108;Reelle
12:00:00;132;Reelle
11:30:00;174;Reelle
11:00:00;392;Reelle
10:30:00;544;Reelle
10:00:00;508;Reelle
09:30:00;732;Reelle
09:00:00;600;Reelle
08:30:00;660;Reelle
08:00:00;704;Reelle
07:30:00;904;Reelle
07:00:00;476;Reelle
06:30:00;516;Reelle
06:00:00;392;Reelle
05:30:00;340;Reelle
05:00:00;376;Reelle
04:30:00;362;Reelle
04:00:00;340;Reelle
03:30:00;366;Reelle
03:00:00;908;Reelle
02:30:00;1622;Reelle
02:00:00;1578;Reelle
01:30:00;1602;Reelle
01:00:00;776;Reelle
00:30:00;362;Reelle

18/04/2022;;
00:00:00;350;Reelle
23:30:00;360;Reelle
23:00:00;610;Reelle
22:30:00;534;Reelle
22:00:00;158;Reelle
21:30:00;184;Reelle
21:00:00;192;Reelle
20:30:00;218;Reelle
20:00:00;226;Reelle
19:30:00;574;Reelle
19:00:00;158;Reelle
18:30:00;124;Reelle
18:00:00;134;Reelle
17:30:00;128;Reelle
17:00:00;128;Reelle
16:30:00;146;Reelle
16:00:00;202;Reelle
15:30:00;226;Reelle
15:00:00;146;Reelle
14:30:00;152;Reelle
14:00:00;288;Reelle
13:30:00;1652;Reelle
13:00:00;148;Reelle
12:30:00;582;Reelle
12:00:00;170;Reelle
11:30:00;252;Reelle
11:00:00;474;Reelle
10:30:00;504;Reelle
10:00:00;590;Reelle
09:30:00;640;Reelle
09:00:00;708;Reelle
08:30:00;580;Reelle
08:00:00;732;Reelle
07:30:00;1120;Reelle
07:00:00;510;Reelle
06:30:00;370;Reelle
06:00:00;410;Reelle
05:30:00;338;Reelle
05:00:00;386;Reelle
04:30:00;356;Reelle
04:00:00;374;Reelle
03:30:00;702;Reelle
03:00:00;1656;Reelle
02:30:00;1630;Reelle
02:00:00;1622;Reelle
01:30:00;838;Reelle
01:00:00;150;Reelle
00:30:00;150;Reelle

17/04/2022;;
00:00:00;162;Reelle
23:30:00;188;Reelle
23:00:00;254;Reelle
22:30:00;248;Reelle
22:00:00;240;Reelle
21:30:00;234;Reelle
21:00:00;230;Reelle
20:30:00;242;Reelle
20:00:00;312;Reelle
19:30:00;798;Reelle
19:00:00;96;Reelle
18:30:00;114;Reelle
18:00:00;108;Reelle
17:30:00;108;Reelle
17:00:00;152;Reelle
16:30:00;110;Reelle
16:00:00;664;Reelle
15:30:00;990;Reelle
15:00:00;606;Reelle
14:30:00;540;Reelle
14:00:00;126;Reelle
13:30:00;120;Reelle
13:00:00;298;Reelle
12:30:00;1884;Reelle
12:00:00;736;Reelle
11:30:00;236;Reelle
11:00:00;432;Reelle
10:30:00;458;Reelle
10:00:00;706;Reelle
09:30:00;616;Reelle
09:00:00;684;Reelle
08:30:00;804;Reelle
08:00:00;416;Reelle
07:30:00;612;Reelle
07:00:00;432;Reelle
06:30:00;490;Reelle
06:00:00;352;Reelle
05:30:00;362;Reelle
05:00:00;338;Reelle
04:30:00;352;Reelle
04:00:00;360;Reelle
03:30:00;346;Reelle
03:00:00;1588;Reelle
02:30:00;1630;Reelle
02:00:00;1624;Reelle
01:30:00;954;Reelle
01:00:00;148;Reelle
00:30:00;134;Reelle

16/04/2022;;
00:00:00;152;Reelle
23:30:00;134;Reelle
23:00:00;152;Reelle
22:30:00;138;Reelle
22:00:00;146;Reelle
21:30:00;306;Reelle
21:00:00;252;Reelle
20:30:00;160;Reelle
20:00:00;230;Reelle
19:30:00;458;Reelle
19:00:00;514;Reelle
18:30:00;102;Reelle
18:00:00;112;Reelle
17:30:00;148;Reelle
17:00:00;228;Reelle
16:30:00;328;Reelle
16:00:00;342;Reelle
15:30:00;340;Reelle
15:00:00;294;Reelle
14:30:00;104;Reelle
14:00:00;1546;Reelle
13:30:00;196;Reelle
13:00:00;392;Reelle
12:30:00;2074;Reelle
12:00:00;436;Reelle
11:30:00;740;Reelle
11:00:00;456;Reelle
10:30:00;486;Reelle
10:00:00;514;Reelle
09:30:00;572;Reelle
09:00:00;828;Reelle
08:30:00;728;Reelle
08:00:00;424;Reelle
07:30:00;518;Reelle
07:00:00;398;Reelle
06:30:00;486;Reelle
06:00:00;356;Reelle
05:30:00;362;Reelle
05:00:00;330;Reelle
04:30:00;366;Reelle
04:00:00;352;Reelle
03:30:00;342;Reelle
03:00:00;1260;Reelle
02:30:00;1616;Reelle
02:00:00;1636;Reelle
01:30:00;782;Reelle
01:00:00;146;Reelle
00:30:00;142;Reelle

15/04/2022;;
00:00:00;168;Reelle
23:30:00;202;Reelle
23:00:00;190;Reelle
22:30:00;208;Reelle
22:00:00;294;Reelle
21:30:00;244;Reelle
21:00:00;320;Reelle
20:30:00;400;Reelle
20:00:00;182;Reelle
19:30:00;132;Reelle
19:00:00;222;Reelle
18:30:00;138;Reelle
18:00:00;108;Reelle
17:30:00;116;Reelle
17:00:00;96;Reelle
16:30:00;138;Reelle
16:00:00;256;Reelle
15:30:00;438;Reelle
15:00:00;306;Reelle
14:30:00;516;Reelle
14:00:00;1322;Reelle
13:30:00;1144;Reelle
13:00:00;1518;Reelle
12:30:00;2042;Reelle
12:00:00;1410;Reelle
11:30:00;1048;Reelle
11:00:00;984;Reelle
10:30:00;474;Reelle
10:00:00;848;Reelle
09:30:00;588;Reelle
09:00:00;680;Reelle
08:30:00;644;Reelle
08:00:00;910;Reelle
07:30:00;1012;Reelle
07:00:00;508;Reelle
06:30:00;476;Reelle
06:00:00;356;Reelle
05:30:00;358;Reelle
05:00:00;328;Reelle
04:30:00;368;Reelle
04:00:00;452;Reelle
03:30:00;1402;Reelle
03:00:00;2330;Reelle
02:30:00;2096;Reelle
02:00:00;3002;Reelle
01:30:00;1816;Reelle
01:00:00;190;Reelle
00:30:00;310;Reelle

14/04/2022;;
00:00:00;328;Reelle
23:30:00;364;Reelle
23:00:00;294;Reelle
22:30:00;312;Reelle
22:00:00;378;Reelle
21:30:00;282;Reelle
21:00:00;228;Reelle
20:30:00;252;Reelle
20:00:00;252;Reelle
19:30:00;1910;Reelle
19:00:00;1386;Reelle
18:30:00;268;Reelle
18:00:00;166;Reelle
17:30:00;164;Reelle
17:00:00;288;Reelle
16:30:00;436;Reelle
16:00:00;208;Reelle
15:30:00;98;Reelle
15:00:00;84;Reelle
14:30:00;104;Reelle
14:00:00;82;Reelle
13:30:00;100;Reelle
13:00:00;90;Reelle
12:30:00;92;Reelle
12:00:00;100;Reelle
11:30:00;290;Reelle
11:00:00;470;Reelle
10:30:00;532;Reelle
10:00:00;426;Reelle
09:30:00;456;Reelle
09:00:00;576;Reelle
08:30:00;612;Reelle
08:00:00;740;Reelle
07:30:00;1064;Reelle
07:00:00;482;Reelle
06:30:00;484;Reelle
06:00:00;358;Reelle
05:30:00;342;Reelle
05:00:00;346;Reelle
04:30:00;350;Reelle
04:00:00;658;Reelle
03:30:00;1578;Reelle
03:00:00;1596;Reelle
02:30:00;1600;Reelle
02:00:00;1604;Reelle
01:30:00;1584;Reelle
01:00:00;438;Reelle
00:30:00;176;Reelle

13/04/2022;;
00:00:00;270;Reelle
23:30:00;378;Reelle
23:00:00;376;Reelle
22:30:00;536;Reelle
22:00:00;548;Reelle
21:30:00;358;Reelle
21:00:00;220;Reelle
20:30:00;238;Reelle
20:00:00;298;Reelle
19:30:00;854;Reelle
19:00:00;244;Reelle
18:30:00;124;Reelle
18:00:00;86;Reelle
17:30:00;86;Reelle
17:00:00;94;Reelle
16:30:00;82;Reelle
16:00:00;94;Reelle
15:30:00;146;Reelle
15:00:00;342;Reelle
14:30:00;946;Reelle
14:00:00;1174;Reelle
13:30:00;346;Reelle
13:00:00;126;Reelle
12:30:00;378;Reelle
12:00:00;236;Reelle
11:30:00;536;Reelle
11:00:00;558;Reelle
10:30:00;592;Reelle
10:00:00;586;Reelle
09:30:00;662;Reelle
09:00:00;630;Reelle
08:30:00;792;Reelle
08:00:00;718;Reelle
07:30:00;1088;Reelle
07:00:00;514;Reelle
06:30:00;350;Reelle
06:00:00;378;Reelle
05:30:00;494;Reelle
05:00:00;436;Reelle
04:30:00;800;Reelle
04:00:00;2378;Reelle
03:30:00;2290;Reelle
03:00:00;1684;Reelle
02:30:00;2674;Reelle
02:00:00;1846;Reelle
01:30:00;1618;Reelle
01:00:00;784;Reelle
00:30:00;372;Reelle

12/04/2022;;
00:00:00;462;Reelle
00:00:00;462;Reelle
23:30:00;488;Reelle
23:30:00;488;Reelle
23:00:00;742;Reelle
23:00:00;742;Reelle
22:30:00;844;Reelle
22:30:00;844;Reelle
22:00:00;278;Reelle
22:00:00;278;Reelle
21:30:00;254;Reelle
21:30:00;254;Reelle
21:00:00;422;Reelle
21:00:00;422;Reelle
20:30:00;252;Reelle
20:30:00;252;Reelle
20:00:00;646;Reelle
20:00:00;646;Reelle
19:30:00;1382;Reelle
19:30:00;1382;Reelle
19:00:00;2260;Reelle
19:00:00;2260;Reelle
18:30:00;162;Reelle
18:30:00;162;Reelle
18:00:00;150;Reelle
18:00:00;150;Reelle
17:30:00;140;Reelle
17:30:00;140;Reelle
17:00:00;96;Reelle
17:00:00;96;Reelle
16:30:00;142;Reelle
16:30:00;142;Reelle
16:00:00;128;Reelle
16:00:00;128;Reelle
15:30:00;138;Reelle
15:30:00;138;Reelle
15:00:00;254;Reelle
15:00:00;254;Reelle
14:30:00;144;Reelle
14:30:00;144;Reelle
14:00:00;214;Reelle
14:00:00;214;Reelle
13:30:00;160;Reelle
13:30:00;160;Reelle
13:00:00;114;Reelle
13:00:00;114;Reelle
12:30:00;162;Reelle
12:30:00;162;Reelle
12:00:00;260;Reelle
12:00:00;260;Reelle
11:30:00;446;Reelle
11:30:00;446;Reelle
11:00:00;582;Reelle
11:00:00;582;Reelle
10:30:00;722;Reelle
10:30:00;722;Reelle
10:00:00;564;Reelle
10:00:00;564;Reelle
09:30:00;558;Reelle
09:30:00;558;Reelle
09:00:00;538;Reelle
09:00:00;538;Reelle
08:30:00;656;Reelle
08:30:00;656;Reelle
08:00:00;1030;Reelle
08:00:00;1030;Reelle
07:30:00;1550;Reelle
07:30:00;1550;Reelle
07:00:00;542;Reelle
07:00:00;542;Reelle
06:30:00;494;Reelle
06:30:00;494;Reelle
06:00:00;418;Reelle
06:00:00;418;Reelle
05:30:00;344;Reelle
05:30:00;344;Reelle
05:00:00;402;Reelle
05:00:00;402;Reelle
04:30:00;376;Reelle
04:30:00;376;Reelle
04:00:00;420;Reelle
04:00:00;420;Reelle
03:30:00;1670;Reelle
03:30:00;1670;Reelle
03:00:00;2460;Reelle
03:00:00;2460;Reelle
02:30:00;1758;Reelle
02:30:00;1758;Reelle
02:00:00;2526;Reelle
02:00:00;2526;Reelle
01:30:00;2112;Reelle
01:30:00;2112;Reelle
01:00:00;804;Reelle
01:00:00;804;Reelle
00:30:00;404;Reelle
00:30:00;404;Reelle

11/04/2022;;
00:00:00;502;Reelle
23:30:00;362;Reelle
23:00:00;308;Reelle
22:30:00;300;Reelle
22:00:00;304;Reelle
21:30:00;268;Reelle
21:00:00;208;Reelle
20:30:00;220;Reelle
20:00:00;350;Reelle
19:30:00;622;Reelle
19:00:00;392;Reelle
18:30:00;180;Reelle
18:00:00;196;Reelle
17:30:00;168;Reelle
17:00:00;236;Reelle
16:30:00;204;Reelle
16:00:00;428;Reelle
15:30:00;384;Reelle
15:00:00;314;Reelle
14:30:00;196;Reelle
14:00:00;312;Reelle
13:30:00;200;Reelle
13:00:00;112;Reelle
12:30:00;1954;Reelle
12:00:00;1470;Reelle
11:30:00;1944;Reelle
11:00:00;1220;Reelle
10:30:00;626;Reelle
10:00:00;610;Reelle
09:30:00;590;Reelle
09:00:00;662;Reelle
08:30:00;914;Reelle
08:00:00;1112;Reelle
07:30:00;2056;Reelle
07:00:00;552;Reelle
06:30:00;478;Reelle
06:00:00;350;Reelle
05:30:00;358;Reelle
05:00:00;344;Reelle
04:30:00;356;Reelle
04:00:00;938;Reelle
03:30:00;2408;Reelle
03:00:00;1702;Reelle
02:30:00;1680;Reelle
02:00:00;2864;Reelle
01:30:00;1650;Reelle
01:00:00;780;Reelle
00:30:00;386;Reelle

10/04/2022;;
00:00:00;456;Reelle
23:30:00;204;Reelle
23:00:00;176;Reelle
22:30:00;328;Reelle
22:00:00;292;Reelle
21:30:00;230;Reelle
21:00:00;246;Reelle
20:30:00;294;Reelle
20:00:00;412;Reelle
19:30:00;472;Reelle
19:00:00;354;Reelle
18:30:00;744;Reelle
18:00:00;102;Reelle
17:30:00;106;Reelle
17:00:00;218;Reelle
16:30:00;866;Reelle
16:00:00;246;Reelle
15:30:00;328;Reelle
15:00:00;224;Reelle
14:30:00;102;Reelle
14:00:00;140;Reelle
13:30:00;124;Reelle
13:00:00;774;Reelle
12:30:00;942;Reelle
12:00:00;314;Reelle
11:30:00;1206;Reelle
11:00:00;916;Reelle
10:30:00;588;Reelle
10:00:00;804;Reelle
09:30:00;1204;Reelle
09:00:00;914;Reelle
08:30:00;900;Reelle
08:00:00;504;Reelle
07:30:00;1338;Reelle
07:00:00;450;Reelle
06:30:00;472;Reelle
06:00:00;382;Reelle
05:30:00;350;Reelle
05:00:00;356;Reelle
04:30:00;374;Reelle
04:00:00;444;Reelle
03:30:00;1640;Reelle
03:00:00;2444;Reelle
02:30:00;1698;Reelle
02:00:00;2356;Reelle
01:30:00;2244;Reelle
01:00:00;794;Reelle
00:30:00;458;Reelle

09/04/2022;;
00:00:00;636;Reelle
23:30:00;738;Reelle
23:00:00;1078;Reelle
22:30:00;1346;Reelle
22:00:00;1102;Reelle
21:30:00;346;Reelle
21:00:00;222;Reelle
20:30:00;198;Reelle
20:00:00;238;Reelle
19:30:00;1656;Reelle
19:00:00;1080;Reelle
18:30:00;102;Reelle
18:00:00;106;Reelle
17:30:00;94;Reelle
17:00:00;106;Reelle
16:30:00;198;Reelle
16:00:00;190;Reelle
15:30:00;214;Reelle
15:00:00;204;Reelle
14:30:00;186;Reelle
14:00:00;240;Reelle
13:30:00;606;Reelle
13:00:00;210;Reelle
12:30:00;1686;Reelle
12:00:00;368;Reelle
11:30:00;116;Reelle
11:00:00;418;Reelle
10:30:00;512;Reelle
10:00:00;958;Reelle
09:30:00;1254;Reelle
09:00:00;924;Reelle
08:30:00;1034;Reelle
08:00:00;492;Reelle
07:30:00;1266;Reelle
07:00:00;482;Reelle
06:30:00;572;Reelle
06:00:00;428;Reelle
05:30:00;450;Reelle
05:00:00;424;Reelle
04:30:00;444;Reelle
04:00:00;392;Reelle
03:30:00;408;Reelle
03:00:00;866;Reelle
02:30:00;1636;Reelle
02:00:00;1616;Reelle
01:30:00;1612;Reelle
01:00:00;784;Reelle
00:30:00;342;Reelle

08/04/2022;;
00:00:00;470;Reelle
23:30:00;444;Reelle
23:00:00;806;Reelle
22:30:00;1120;Reelle
22:00:00;1042;Reelle
21:30:00;622;Reelle
21:00:00;720;Reelle
20:30:00;776;Reelle
20:00:00;1052;Reelle
19:30:00;1322;Reelle
19:00:00;756;Reelle
18:30:00;208;Reelle
18:00:00;246;Reelle
17:30:00;422;Reelle
17:00:00;204;Reelle
16:30:00;214;Reelle
16:00:00;234;Reelle
15:30:00;296;Reelle
15:00:00;934;Reelle
14:30:00;1818;Reelle
14:00:00;2098;Reelle
13:30:00;3272;Reelle
13:00:00;1562;Reelle
12:30:00;890;Reelle
12:00:00;1972;Reelle
11:30:00;664;Reelle
11:00:00;628;Reelle
10:30:00;644;Reelle
10:00:00;562;Reelle
09:30:00;592;Reelle
09:00:00;714;Reelle
08:30:00;822;Reelle
08:00:00;1480;Reelle
07:30:00;2160;Reelle
07:00:00;500;Reelle
06:30:00;478;Reelle
06:00:00;360;Reelle
05:30:00;358;Reelle
05:00:00;342;Reelle
04:30:00;362;Reelle
04:00:00;330;Reelle
03:30:00;574;Reelle
03:00:00;1618;Reelle
02:30:00;1610;Reelle
02:00:00;1626;Reelle
01:30:00;1582;Reelle
01:00:00;788;Reelle
00:30:00;332;Reelle

07/04/2022;;
00:00:00;434;Reelle
23:30:00;502;Reelle
23:00:00;464;Reelle
22:30:00;272;Reelle
22:00:00;250;Reelle
21:30:00;188;Reelle
21:00:00;240;Reelle
20:30:00;194;Reelle
20:00:00;198;Reelle
19:30:00;260;Reelle
19:00:00;336;Reelle
18:30:00;244;Reelle
18:00:00;228;Reelle
17:30:00;270;Reelle
17:00:00;162;Reelle
16:30:00;336;Reelle
16:00:00;364;Reelle
15:30:00;322;Reelle
15:00:00;208;Reelle
14:30:00;116;Reelle
14:00:00;110;Reelle
13:30:00;200;Reelle
13:00:00;100;Reelle
12:30:00;894;Reelle
12:00:00;1100;Reelle
11:30:00;346;Reelle
11:00:00;380;Reelle
10:30:00;434;Reelle
10:00:00;454;Reelle
09:30:00;438;Reelle
09:00:00;664;Reelle
08:30:00;714;Reelle
08:00:00;1500;Reelle
07:30:00;2060;Reelle
07:00:00;514;Reelle
06:30:00;466;Reelle
06:00:00;384;Reelle
05:30:00;344;Reelle
05:00:00;356;Reelle
04:30:00;358;Reelle
04:00:00;342;Reelle
03:30:00;1288;Reelle
03:00:00;1620;Reelle
02:30:00;1626;Reelle
02:00:00;1620;Reelle
01:30:00;806;Reelle
01:00:00;136;Reelle
00:30:00;154;Reelle

06/04/2022;;
00:00:00;146;Reelle
23:30:00;224;Reelle
23:00:00;236;Reelle
22:30:00;330;Reelle
22:00:00;418;Reelle
21:30:00;568;Reelle
21:00:00;486;Reelle
20:30:00;450;Reelle
20:00:00;1074;Reelle
19:30:00;1964;Reelle
19:00:00;1370;Reelle
18:30:00;1360;Reelle
18:00:00;916;Reelle
17:30:00;730;Reelle
17:00:00;884;Reelle
16:30:00;1538;Reelle
16:00:00;1316;Reelle
15:30:00;1002;Reelle
15:00:00;1170;Reelle
14:30:00;1706;Reelle
14:00:00;2138;Reelle
13:30:00;3202;Reelle
13:00:00;3776;Reelle
12:30:00;2112;Reelle
12:00:00;2368;Reelle
11:30:00;2440;Reelle
11:00:00;686;Reelle
10:30:00;578;Reelle
10:00:00;660;Reelle
09:30:00;598;Reelle
09:00:00;606;Reelle
08:30:00;754;Reelle
08:00:00;1234;Reelle
07:30:00;2132;Reelle
07:00:00;472;Reelle
06:30:00;514;Reelle
06:00:00;338;Reelle
05:30:00;370;Reelle
05:00:00;354;Reelle
04:30:00;408;Reelle
04:00:00;468;Reelle
03:30:00;468;Reelle
03:00:00;2324;Reelle
02:30:00;1906;Reelle
02:00:00;1588;Reelle
01:30:00;162;Reelle
01:00:00;142;Reelle
00:30:00;132;Reelle

05/04/2022;;
00:00:00;144;Reelle
23:30:00;168;Reelle
23:00:00;192;Reelle
22:30:00;386;Reelle
22:00:00;1174;Reelle
21:30:00;986;Reelle
21:00:00;602;Reelle
20:30:00;622;Reelle
20:00:00;1276;Reelle
19:30:00;2696;Reelle
19:00:00;2688;Reelle
18:30:00;870;Reelle
18:00:00;1006;Reelle
17:30:00;742;Reelle
17:00:00;708;Reelle
16:30:00;802;Reelle
16:00:00;626;Reelle
15:30:00;654;Reelle
15:00:00;618;Reelle
14:30:00;776;Reelle
14:00:00;964;Reelle
13:30:00;1590;Reelle
13:00:00;1080;Reelle
12:30:00;306;Reelle
12:00:00;298;Reelle
11:30:00;276;Reelle
11:00:00;292;Reelle
10:30:00;274;Reelle
10:00:00;1022;Reelle
09:30:00;262;Reelle
09:00:00;700;Reelle
08:30:00;1354;Reelle
08:00:00;326;Reelle
07:30:00;1418;Reelle
07:00:00;232;Reelle
06:30:00;550;Reelle
06:00:00;452;Reelle
05:30:00;434;Reelle
05:00:00;460;Reelle
04:30:00;448;Reelle
04:00:00;1036;Reelle
03:30:00;1710;Reelle
03:00:00;1672;Reelle
02:30:00;1702;Reelle
02:00:00;1660;Reelle
01:30:00;1666;Reelle
01:00:00;812;Reelle
00:30:00;412;Reelle

04/04/2022;;
00:00:00;524;Reelle
23:30:00;592;Reelle
23:00:00;846;Reelle
22:30:00;1204;Reelle
22:00:00;1164;Reelle
21:30:00;632;Reelle
21:00:00;1030;Reelle
20:30:00;590;Reelle
20:00:00;1672;Reelle
19:30:00;2432;Reelle
19:00:00;1462;Reelle
18:30:00;1236;Reelle
18:00:00;1636;Reelle
17:30:00;916;Reelle
17:00:00;624;Reelle
16:30:00;1554;Reelle
16:00:00;964;Reelle
15:30:00;1114;Reelle
15:00:00;1190;Reelle
14:30:00;2076;Reelle
14:00:00;2838;Reelle
13:30:00;1862;Reelle
13:00:00;1556;Reelle
12:30:00;1402;Reelle
12:00:00;2190;Reelle
11:30:00;1304;Reelle
11:00:00;2028;Reelle
10:30:00;648;Reelle
10:00:00;638;Reelle
09:30:00;876;Reelle
09:00:00;1490;Reelle
08:30:00;2140;Reelle
08:00:00;2852;Reelle
07:30:00;2704;Reelle
07:00:00;632;Reelle
06:30:00;526;Reelle
06:00:00;552;Reelle
05:30:00;490;Reelle
05:00:00;520;Reelle
04:30:00;470;Reelle
04:00:00;472;Reelle
03:30:00;1148;Reelle
03:00:00;1668;Reelle
02:30:00;1736;Reelle
02:00:00;1606;Reelle
01:30:00;1702;Reelle
01:00:00;782;Reelle
00:30:00;428;Reelle

03/04/2022;;
00:00:00;514;Reelle
23:30:00;582;Reelle
23:00:00;888;Reelle
22:30:00;1180;Reelle
22:00:00;890;Reelle
21:30:00;258;Reelle
21:00:00;238;Reelle
20:30:00;376;Reelle
